Account,Month,Trx,# Speaker Programs,# Calls,# PDE,# Emails,# Clicks,# Samples
A429B018,11,4663,0,1,9,23,8,6
A429B018,12,4026,0,1,9,23,8,6
A429B018,13,????,0,1,9,23,8,6
A429B018,14,????,0,1,9,23,8,6
A429B018,15,????,0,1,9,23,8,6
A429B018,16,????,0,1,9,23,8,6
A429B018,17,????,0,1,9,23,8,6
A429B018,18,????,0,1,9,23,8,6
A430B018,1,660,0,1,9,23,8,6
A430B018,2,660,1,1,9,29,13,12
A430B018,3,660,3,1,10,32,16,19
A430B018,4,660,4,1,10,33,17,20
A430B018,5,660,1,1,9,29,13,12
A430B018,6,660,2,12,11,38,24,101
A430B018,7,660,2,1,10,31,15,17
A430B018,8,660,2,1,10,31,15,17
A430B018,9,660,2,1,10,31,15,17
A430B018,10,660,4,8,11,38,24,76
A430B018,11,660,1,1,9,29,13,12
A430B018,12,660,4,12,11,39,25,108
A430B018,13,????,1,1,9,29,13,12
A430B018,14,????,2,1,10,31,15,17
A430B018,15,????,1,1,9,29,13,12
A430B018,16,????,1,1,9,29,13,12
A430B018,17,????,1,12,11,36,21,83
A430B018,18,????,1,1,9,29,13,12
A431B018,1,660,0,1,9,23,8,6
A431B018,2,712,1,1,9,29,13,12
A431B018,3,733,0,1,9,23,8,6
A431B018,4,821,0,1,9,23,8,6
A431B018,5,619,1,1,9,29,13,12
A431B018,6,923,0,1,9,23,8,6
A431B018,7,790,0,1,9,23,8,6
A431B018,8,1005,0,1,9,23,8,6
A431B018,9,658,0,1,9,23,8,6
A431B018,10,3102,0,1,9,23,8,6
A431B018,11,1700,0,1,9,23,8,6
A431B018,12,2607,0,1,9,23,8,6
A431B018,13,????,0,1,9,23,8,6
A431B018,14,????,0,1,9,23,8,6
A431B018,15,????,0,1,9,23,8,6
A431B018,16,????,0,1,9,23,8,6
A431B018,17,????,0,1,9,23,8,6
A431B018,18,????,0,1,9,23,8,6
A432B018,1,752,1,1,9,29,13,12
A432B018,2,4696,3,1,10,32,16,19
A432B018,3,1266,3,1,10,32,16,19
A432B018,4,3354,5,1,10,33,17,20
A432B018,5,1671,7,1,10,34,18,22
A432B018,6,3217,5,1,10,33,17,20
A432B018,7,1721,5,14,12,41,29,158
A432B018,8,1847,4,1,10,33,17,20
A432B018,9,3164,5,1,10,33,17,20
A432B018,10,1698,2,1,10,31,15,17
A432B018,11,3297,3,1,10,32,16,19
A432B018,12,1094,5,1,10,33,17,20
A432B018,13,????,3,12,11,39,25,108
A432B018,14,????,3,1,10,32,16,19
A432B018,15,????,4,12,11,39,25,108
A432B018,16,????,4,1,10,33,17,20
A432B018,17,????,3,14,12,39,26,134
A432B018,18,????,3,14,12,39,26,134
A433B018,1,2111,1,12,11,36,21,83
A433B018,2,644,1,1,9,29,13,12
A433B018,3,464,0,1,9,23,8,6
A433B018,4,1307,3,1,10,32,16,19
A433B018,5,2707,1,14,11,36,21,95
A433B018,6,2821,0,1,9,23,8,6
A433B018,7,1432,1,12,11,36,21,83
A433B018,8,1343,4,12,11,39,25,108
A433B018,9,1067,1,1,9,29,13,12
A433B018,10,1266,1,8,10,35,19,51
A433B018,11,631,0,1,9,23,8,6
A433B018,12,2638,1,12,11,36,21,83
A433B018,13,????,1,1,9,29,13,12
A433B018,14,????,1,12,11,36,21,83
A433B018,15,????,1,1,9,29,13,12
A433B018,16,????,0,1,9,23,8,6
A433B018,17,????,1,1,9,29,13,12
A433B018,18,????,1,1,9,29,13,12
A434B018,1,2800,0,1,9,23,8,6
A434B018,2,3317,0,1,9,23,8,6
A434B018,3,2552,0,1,9,23,8,6
A434B018,4,1547,0,1,9,23,8,6
A434B018,5,1084,0,1,9,23,8,6
A434B018,6,2579,0,1,9,23,8,6
A434B018,7,1077,0,1,9,23,8,6
A434B018,8,1301,0,1,9,23,8,6
A434B018,9,2722,0,1,9,23,8,6
A434B018,10,660,0,1,9,23,8,6
A434B018,11,909,0,1,9,23,8,6
A434B018,12,660,0,1,9,23,8,6
A434B018,13,????,0,1,9,23,8,6
A434B018,14,????,0,1,9,23,8,6
A434B018,15,????,0,1,9,23,8,6
A434B018,16,????,0,1,9,23,8,6
A434B018,17,????,0,1,9,23,8,6
A434B018,18,????,0,1,9,23,8,6
A435B018,1,660,1,1,9,29,13,12
A435B018,2,7251,4,1,10,33,17,20
A435B018,3,660,5,12,12,40,28,132
A435B018,4,8196,2,1,10,31,15,17
A435B018,5,660,4,1,10,33,17,20
A435B018,6,660,1,1,9,29,13,12
A435B018,7,6339,1,1,9,29,13,12
A435B018,8,748,4,1,10,33,17,20
A435B018,9,5096,1,1,9,29,13,12
A435B018,10,2008,3,8,11,38,24,76
A435B018,11,3850,1,1,9,29,13,12
A435B018,12,7358,2,1,10,31,15,17
A435B018,13,????,2,1,10,31,15,17
A435B018,14,????,1,1,9,29,13,12
A435B018,15,????,1,1,9,29,13,12
A435B018,16,????,5,14,12,41,29,158
A435B018,17,????,1,1,9,29,13,12
A435B018,18,????,2,14,11,38,24,114
A436B018,1,660,0,1,9,23,8,6
A436B018,2,660,0,1,9,23,8,6
A436B018,3,660,0,1,9,23,8,6
A436B018,4,660,0,1,9,23,8,6
A436B018,5,660,0,1,9,23,8,6
A436B018,6,660,0,1,9,23,8,6
A436B018,7,660,0,1,9,23,8,6
A436B018,8,660,0,1,9,23,8,6
A436B018,9,660,0,1,9,23,8,6
A436B018,10,10000,0,1,9,23,8,6
A436B018,11,660,0,1,9,23,8,6
A436B018,12,10000,0,1,9,23,8,6
A436B018,13,????,0,1,9,23,8,6
A436B018,14,????,0,1,9,23,8,6
A436B018,15,????,0,1,9,23,8,6
A436B018,16,????,0,1,9,23,8,6
A436B018,17,????,0,1,9,23,8,6
A436B018,18,????,0,1,9,23,8,6
A437B018,1,660,0,1,9,23,8,6
A437B018,2,660,0,1,9,23,8,6
A437B018,3,660,0,1,9,23,8,6
A437B018,4,660,0,1,9,23,8,6
A437B018,5,3216,0,1,9,23,8,6
A437B018,6,1783,0,1,9,23,8,6
A437B018,7,2064,0,1,9,23,8,6
A437B018,8,3404,0,1,9,23,8,6
A437B018,9,1124,0,1,9,23,8,6
A437B018,10,5394,0,1,9,23,8,6
A437B018,11,2722,1,14,11,36,21,95
A437B018,12,870,0,1,9,23,8,6
A437B018,13,????,0,1,9,23,8,6
A437B018,14,????,0,1,9,23,8,6
A437B018,15,????,0,1,9,23,8,6
A437B018,16,????,0,1,9,23,8,6
A437B018,17,????,0,1,9,23,8,6
A437B018,18,????,0,1,9,23,8,6
A438B018,1,660,0,1,9,23,8,6
A438B018,2,2435,0,1,9,23,8,6
A438B018,3,10000,0,1,9,23,8,6
A438B018,4,660,0,1,9,23,8,6
A438B018,5,660,0,1,9,23,8,6
A438B018,6,1820,0,1,9,23,8,6
A438B018,7,3881,0,1,9,23,8,6
A438B018,8,1775,0,1,9,23,8,6
A438B018,9,10000,0,1,9,23,8,6
A438B018,10,10000,0,1,9,23,8,6
A438B018,11,660,0,1,9,23,8,6
A438B018,12,1016,0,1,9,23,8,6
A438B018,13,????,0,1,9,23,8,6
A438B018,14,????,0,1,9,23,8,6
A438B018,15,????,0,1,9,23,8,6
A438B018,16,????,0,1,9,23,8,6
A438B018,17,????,0,1,9,23,8,6
A438B018,18,????,0,1,9,23,8,6
A439B018,1,660,1,1,9,29,13,12
A439B018,2,5066,1,8,10,35,19,51
A439B018,3,660,4,1,10,33,17,20
A439B018,4,660,2,1,10,31,15,17
A439B018,5,660,4,1,10,33,17,20
A439B018,6,660,3,1,10,32,16,19
A439B018,7,660,5,12,12,40,28,132
A439B018,8,660,2,1,10,31,15,17
A439B018,9,660,2,12,11,38,24,101
A439B018,10,660,4,1,10,33,17,20
A439B018,11,660,4,1,10,33,17,20
A439B018,12,660,3,1,10,32,16,19
A439B018,13,????,1,1,9,29,13,12
A439B018,14,????,2,12,11,38,24,101
A439B018,15,????,3,1,10,32,16,19
A439B018,16,????,1,1,9,29,13,12
A439B018,17,????,3,1,10,32,16,19
A439B018,18,????,3,1,10,32,16,19
A440B018,1,619,3,1,10,32,16,19
A440B018,2,867,5,1,10,33,17,20
A440B018,3,764,4,1,10,33,17,20
A440B018,4,4157,5,12,12,40,28,132
A440B018,5,1149,5,12,12,40,28,132
A440B018,6,4783,3,1,10,32,16,19
A440B018,7,1222,6,14,12,41,29,158
A440B018,8,1956,1,1,9,29,13,12
A440B018,9,654,5,1,10,33,17,20
A440B018,10,1961,3,12,11,39,25,108
A440B018,11,660,5,12,12,40,28,132
A440B018,12,5421,4,1,10,33,17,20
A440B018,13,????,0,1,9,23,8,6
A440B018,14,????,1,8,10,35,19,51
A440B018,15,????,1,1,9,29,13,12
A440B018,16,????,4,1,10,33,17,20
A440B018,17,????,1,1,9,29,13,12
A440B018,18,????,1,16,12,37,24,132
A441B018,1,1928,1,1,9,29,13,12
A441B018,2,3595,3,1,10,32,16,19
A441B018,3,1065,2,8,11,37,23,70
A441B018,4,500,2,8,11,37,23,70
A441B018,5,3645,2,8,11,37,23,70
A441B018,6,2647,2,1,10,31,15,17
A441B018,7,698,3,16,12,40,28,166
A441B018,8,580,0,1,9,23,8,6
A441B018,9,1198,0,1,9,23,8,6
A441B018,10,3189,0,1,9,23,8,6
A441B018,11,669,0,1,9,23,8,6
A441B018,12,872,0,1,9,23,8,6
A441B018,13,????,0,1,9,23,8,6
A441B018,14,????,0,1,9,23,8,6
A441B018,15,????,0,1,9,23,8,6
A441B018,16,????,0,1,9,23,8,6
A441B018,17,????,0,1,9,23,8,6
A441B018,18,????,0,1,9,23,8,6
A442B018,1,660,2,1,10,31,15,17
A442B018,2,660,1,1,9,29,13,12
A442B018,3,660,2,1,10,31,15,17
A442B018,4,5411,3,1,10,32,16,19
A442B018,5,660,1,1,9,29,13,12
A442B018,6,660,2,1,10,31,15,17
A442B018,7,1316,1,1,9,29,13,12
A442B018,8,2770,2,1,10,31,15,17
A442B018,9,8019,2,1,10,31,15,17
A442B018,10,2481,0,1,9,23,8,6
A442B018,11,2622,2,8,11,37,23,70
A442B018,12,4238,3,1,10,32,16,19
A442B018,13,????,2,12,11,38,24,101
A442B018,14,????,3,8,11,38,24,76
A442B018,15,????,3,8,11,38,24,76
A442B018,16,????,2,12,11,38,24,101
A442B018,17,????,3,16,12,40,28,166
A442B018,18,????,4,12,11,39,25,108
A443B018,1,1010,0,1,9,23,8,6
A443B018,2,1019,1,1,9,29,13,12
A443B018,3,636,0,1,9,23,8,6
A443B018,4,1402,1,1,9,29,13,12
A443B018,5,1250,2,1,10,31,15,17
A443B018,6,1471,1,1,9,29,13,12
A443B018,7,1703,6,18,12,42,31,214
A443B018,8,1337,2,1,10,31,15,17
A443B018,9,1606,3,1,10,32,16,19
A443B018,10,325,3,1,10,32,16,19
A443B018,11,753,3,1,10,32,16,19
A443B018,12,511,0,1,9,23,8,6
A443B018,13,????,0,1,9,23,8,6
A443B018,14,????,3,1,10,32,16,19
A443B018,15,????,3,1,10,32,16,19
A443B018,16,????,0,1,9,23,8,6
A443B018,17,????,1,1,9,29,13,12
A443B018,18,????,0,1,9,23,8,6
A444B018,1,660,3,12,11,39,25,108
A444B018,2,660,1,1,9,29,13,12
A444B018,3,1720,1,18,12,37,24,146
A444B018,4,648,3,16,12,40,28,166
A444B018,5,2848,2,1,10,31,15,17
A444B018,6,957,1,1,9,29,13,12
A444B018,7,1052,3,16,12,40,28,166
A444B018,8,660,3,1,10,32,16,19
A444B018,9,852,6,16,12,41,29,176
A444B018,10,1074,3,1,10,32,16,19
A444B018,11,660,4,16,12,40,28,166
A444B018,12,1185,3,1,10,32,16,19
A444B018,13,????,1,1,9,29,13,12
A444B018,14,????,5,22,13,42,32,278
A444B018,15,????,3,16,12,40,28,166
A444B018,16,????,3,22,12,41,29,236
A444B018,17,????,2,22,12,39,26,201
A444B018,18,????,1,1,9,29,13,12
A445B018,1,1432,2,8,11,37,23,70
A445B018,2,1140,1,1,9,29,13,12
A445B018,3,3791,3,14,12,39,26,134
A445B018,4,3882,1,1,9,29,13,12
A445B018,5,660,1,8,10,35,19,51
A445B018,6,3603,1,12,11,36,21,83
A445B018,7,660,5,12,12,40,28,132
A445B018,8,660,1,1,9,29,13,12
A445B018,9,660,2,8,11,37,23,70
A445B018,10,8451,1,1,9,29,13,12
A445B018,11,1105,4,8,11,38,24,76
A445B018,12,2095,4,8,11,38,24,76
A445B018,13,????,1,1,9,29,13,12
A445B018,14,????,2,14,11,38,24,114
A445B018,15,????,1,1,9,29,13,12
A445B018,16,????,1,1,9,29,13,12
A445B018,17,????,0,1,9,23,8,6
A445B018,18,????,1,1,9,29,13,12
A446B018,1,3317,1,1,9,29,13,12
A446B018,2,6734,1,1,9,29,13,12
A446B018,3,660,2,1,10,31,15,17
A446B018,4,1387,1,1,9,29,13,12
A446B018,5,3255,2,14,11,38,24,114
A446B018,6,660,2,1,10,31,15,17
A446B018,7,1304,2,12,11,38,24,101
A446B018,8,3112,3,1,10,32,16,19
A446B018,9,660,3,1,10,32,16,19
A446B018,10,3917,3,8,11,38,24,76
A446B018,11,2167,3,1,10,32,16,19
A446B018,12,4050,3,12,11,39,25,108
A446B018,13,????,2,19,12,39,26,175
A446B018,14,????,1,1,9,29,13,12
A446B018,15,????,2,14,11,38,24,114
A446B018,16,????,2,1,10,31,15,17
A446B018,17,????,2,16,12,39,26,150
A446B018,18,????,3,18,12,40,28,184
A447B018,1,660,0,1,9,23,8,6
A447B018,2,660,0,1,9,23,8,6
A447B018,3,1513,1,1,9,29,13,12
A447B018,4,4917,1,8,10,35,19,51
A447B018,5,6424,1,12,11,36,21,83
A447B018,6,4165,0,1,9,23,8,6
A447B018,7,2275,0,1,9,23,8,6
A447B018,8,10000,1,1,9,29,13,12
A447B018,9,6714,1,12,11,36,21,83
A447B018,10,1943,0,1,9,23,8,6
A447B018,11,6505,1,8,10,35,19,51
A447B018,12,5694,0,1,9,23,8,6
A447B018,13,????,0,1,9,23,8,6
A447B018,14,????,0,1,9,23,8,6
A447B018,15,????,1,12,11,36,21,83
A447B018,16,????,1,8,10,35,19,51
A447B018,17,????,0,1,9,23,8,6
A447B018,18,????,0,1,9,23,8,6
A448B018,1,660,0,1,9,23,8,6
A448B018,2,660,0,1,9,23,8,6
A448B018,3,660,0,1,9,23,8,6
A448B018,4,660,0,1,9,23,8,6
A448B018,5,660,0,1,9,23,8,6
A448B018,6,660,0,1,9,23,8,6
A448B018,7,660,0,1,9,23,8,6
A448B018,8,660,0,1,9,23,8,6
A448B018,9,660,0,1,9,23,8,6
A448B018,10,3734,0,1,9,23,8,6
A448B018,11,660,0,1,9,23,8,6
A448B018,12,10000,0,1,9,23,8,6
A448B018,13,????,1,1,9,29,13,12
A448B018,14,????,0,1,9,23,8,6
A448B018,15,????,0,1,9,23,8,6
A448B018,16,????,0,1,9,23,8,6
A448B018,17,????,0,1,9,23,8,6
A448B018,18,????,0,1,9,23,8,6
A449B018,1,951,0,1,9,23,8,6
A449B018,2,2164,0,1,9,23,8,6
A449B018,3,9141,0,1,9,23,8,6
A449B018,4,2708,0,1,9,23,8,6
A449B018,5,5215,0,1,9,23,8,6
A449B018,6,6567,0,1,9,23,8,6
A449B018,7,660,0,1,9,23,8,6
A449B018,8,5112,0,1,9,23,8,6
A449B018,9,2343,0,1,9,23,8,6
A449B018,10,660,0,1,9,23,8,6
A449B018,11,6214,0,1,9,23,8,6
A449B018,12,2913,0,1,9,23,8,6
A449B018,13,????,0,1,9,23,8,6
A449B018,14,????,0,1,9,23,8,6
A449B018,15,????,0,1,9,23,8,6
A449B018,16,????,0,1,9,23,8,6
A449B018,17,????,0,1,9,23,8,6
A449B018,18,????,0,1,9,23,8,6
A450B018,1,1825,1,1,9,29,13,12
A450B018,2,3637,0,18,12,23,9,34
A450B018,3,1497,2,1,10,31,15,17
A450B018,4,660,1,12,11,36,21,83
A450B018,5,2550,5,18,12,41,29,195
A450B018,6,2980,5,14,12,41,29,158
A450B018,7,3538,5,16,12,41,29,176
A450B018,8,4814,3,18,12,40,28,184
A450B018,9,3684,1,18,12,37,24,146
A450B018,10,5701,0,1,9,23,8,6
A450B018,11,4460,1,8,10,35,19,51
A450B018,12,2960,1,1,9,29,13,12
A450B018,13,????,1,12,11,36,21,83
A450B018,14,????,1,1,9,29,13,12
A450B018,15,????,1,1,9,29,13,12
A450B018,16,????,0,14,11,23,9,26
A450B018,17,????,1,12,11,36,21,83
A450B018,18,????,3,16,12,40,28,166
A451B018,1,1843,2,1,10,31,15,17
A451B018,2,660,3,14,12,39,26,134
A451B018,3,1137,4,8,11,38,24,76
A451B018,4,660,2,1,10,31,15,17
A451B018,5,660,5,21,13,42,32,266
A451B018,6,3358,6,1,10,34,18,22
A451B018,7,1921,3,12,11,39,25,108
A451B018,8,2550,1,1,9,29,13,12
A451B018,9,2455,5,8,11,39,25,81
A451B018,10,3704,5,8,11,39,25,81
A451B018,11,2205,3,1,10,32,16,19
A451B018,12,3182,2,12,11,38,24,101
A451B018,13,????,3,1,10,32,16,19
A451B018,14,????,3,12,11,39,25,108
A451B018,15,????,3,12,11,39,25,108
A451B018,16,????,1,12,11,36,21,83
A451B018,17,????,5,18,12,41,29,195
A451B018,18,????,3,1,10,32,16,19
A452B018,1,1138,1,1,9,29,13,12
A452B018,2,2685,2,25,13,40,29,272
A452B018,3,2018,3,12,11,39,25,108
A452B018,4,2073,2,8,11,37,23,70
A452B018,5,5320,3,16,12,40,28,166
A452B018,6,2186,4,1,10,33,17,20
A452B018,7,2051,6,30,14,44,36,462
A452B018,8,2305,3,12,11,39,25,108
A452B018,9,1771,6,16,12,41,29,176
A452B018,10,1600,5,1,10,33,17,20
A452B018,11,3119,2,1,10,31,15,17
A452B018,12,1441,2,1,10,31,15,17
A452B018,13,????,1,1,9,29,13,12
A452B018,14,????,2,21,12,39,26,192
A452B018,15,????,3,21,12,40,28,212
A452B018,16,????,2,12,11,38,24,101
A452B018,17,????,2,1,10,31,15,17
A452B018,18,????,1,1,9,29,13,12
A453B018,1,3572,5,18,12,41,29,195
A453B018,2,2774,7,14,12,42,31,173
A453B018,3,4451,5,16,12,41,29,176
A453B018,4,3812,5,19,12,41,29,205
A453B018,5,3618,8,21,13,43,33,281
A453B018,6,2680,4,18,12,41,29,195
A453B018,7,4561,9,22,13,44,35,319
A453B018,8,4286,5,18,12,41,29,195
A453B018,9,3044,3,1,10,32,16,19
A453B018,10,3564,11,26,14,45,38,433
A453B018,11,1637,4,12,11,39,25,108
A453B018,12,1682,0,1,9,23,8,6
A453B018,13,????,1,14,11,36,21,95
A453B018,14,????,1,16,12,37,24,132
A453B018,15,????,1,12,11,36,21,83
A453B018,16,????,3,21,12,40,28,212
A453B018,17,????,1,14,11,36,21,95
A453B018,18,????,7,28,14,44,36,431
A454B018,1,660,1,12,11,36,21,83
A454B018,2,660,1,1,9,29,13,12
A454B018,3,660,1,1,9,29,13,12
A454B018,4,660,0,1,9,23,8,6
A454B018,5,10000,1,1,9,29,13,12
A454B018,6,660,1,1,9,29,13,12
A454B018,7,660,1,1,9,29,13,12
A454B018,8,3407,1,12,11,36,21,83
A454B018,9,660,1,1,9,29,13,12
A454B018,10,660,1,12,11,36,21,83
A454B018,11,660,0,1,9,23,8,6
A454B018,12,10000,2,12,11,38,24,101
A454B018,13,????,1,12,11,36,21,83
A454B018,14,????,1,12,11,36,21,83
A454B018,15,????,1,16,12,37,24,132
A454B018,16,????,1,1,9,29,13,12
A454B018,17,????,1,12,11,36,21,83
A454B018,18,????,1,14,11,36,21,95
A455B018,1,2903,5,12,12,40,28,132
A455B018,2,436,6,25,13,43,33,332
A455B018,3,3533,8,25,13,44,35,361
A455B018,4,3312,6,1,10,34,18,22
A455B018,5,432,11,21,13,44,35,305
A455B018,6,3298,6,25,13,43,33,332
A455B018,7,2460,6,12,12,41,29,140
A455B018,8,3902,6,16,12,41,29,176
A455B018,9,2695,8,16,12,42,31,193
A455B018,10,1714,10,26,14,45,38,433
A455B018,11,1125,6,14,12,41,29,158
A455B018,12,2239,5,12,12,40,28,132
A455B018,13,????,5,14,12,41,29,158
A455B018,14,????,8,12,12,41,29,140
A455B018,15,????,5,1,10,33,17,20
A455B018,16,????,7,28,14,44,36,431
A455B018,17,????,8,16,12,42,31,193
A455B018,18,????,9,26,14,44,36,401
A456B018,1,660,0,1,9,23,8,6
A456B018,2,660,0,1,9,23,8,6
A456B018,3,660,0,1,9,23,8,6
A456B018,4,660,1,1,9,29,13,12
A456B018,5,660,1,1,9,29,13,12
A456B018,6,660,0,1,9,23,8,6
A456B018,7,660,0,1,9,23,8,6
A456B018,8,6286,0,1,9,23,8,6
A456B018,9,660,0,1,9,23,8,6
A456B018,10,660,1,1,9,29,13,12
A456B018,11,660,0,1,9,23,8,6
A456B018,12,660,0,1,9,23,8,6
A456B018,13,????,0,1,9,23,8,6
A456B018,14,????,0,1,9,23,8,6
A456B018,15,????,0,1,9,23,8,6
A456B018,16,????,0,1,9,23,8,6
A456B018,17,????,0,1,9,23,8,6
A456B018,18,????,0,1,9,23,8,6
A457B018,1,660,0,1,9,23,8,6
A457B018,2,660,0,1,9,23,8,6
A457B018,3,660,0,1,9,23,8,6
A457B018,4,660,0,1,9,23,8,6
A457B018,5,660,0,1,9,23,8,6
A457B018,6,660,0,1,9,23,8,6
A457B018,7,660,0,1,9,23,8,6
A457B018,8,660,0,1,9,23,8,6
A457B018,9,6839,0,1,9,23,8,6
A457B018,10,660,0,1,9,23,8,6
A457B018,11,10000,0,1,9,23,8,6
A457B018,12,5963,0,1,9,23,8,6
A457B018,13,????,2,1,10,31,15,17
A457B018,14,????,0,1,9,23,8,6
A457B018,15,????,0,1,9,23,8,6
A457B018,16,????,0,1,9,23,8,6
A457B018,17,????,0,1,9,23,8,6
A457B018,18,????,0,1,9,23,8,6
A458B018,1,772,1,1,9,29,13,12
A458B018,2,2054,3,22,12,41,29,236
A458B018,3,2835,1,30,13,39,27,297
A458B018,4,2234,4,27,13,42,32,340
A458B018,5,1440,2,16,12,39,26,150
A458B018,6,2053,2,21,12,39,26,192
A458B018,7,3535,1,27,13,38,26,250
A458B018,8,1480,2,1,10,31,15,17
A458B018,9,1400,2,25,13,40,29,272
A458B018,10,1693,2,16,12,39,26,150
A458B018,11,3354,1,16,12,37,24,132
A458B018,12,1025,4,19,12,41,29,205
A458B018,13,????,5,26,13,42,32,327
A458B018,14,????,3,38,14,42,33,520
A458B018,15,????,7,8,11,40,27,89
A458B018,16,????,3,21,12,40,28,212
A458B018,17,????,2,19,12,39,26,175
A458B018,18,????,1,1,9,29,13,12
A459B018,1,2160,3,1,10,32,16,19
A459B018,2,660,2,1,10,31,15,17
A459B018,3,660,1,1,9,29,13,12
A459B018,4,1782,1,1,9,29,13,12
A459B018,5,660,1,8,10,35,19,51
A459B018,6,1425,3,1,10,32,16,19
A459B018,7,4411,0,1,9,23,8,6
A459B018,8,660,3,1,10,32,16,19
A459B018,9,2528,0,1,9,23,8,6
A459B018,10,1731,0,1,9,23,8,6
A459B018,11,660,0,1,9,23,8,6
A459B018,12,660,1,1,9,29,13,12
A459B018,13,????,0,1,9,23,8,6
A459B018,14,????,0,1,9,23,8,6
A459B018,15,????,1,1,9,29,13,12
A459B018,16,????,0,1,9,23,8,6
A459B018,17,????,1,1,9,29,13,12
A459B018,18,????,0,1,9,23,8,6
A460B018,1,1750,5,18,12,41,29,195
A460B018,2,5292,7,19,13,43,33,257
A460B018,3,2175,4,8,11,38,24,76
A460B018,4,954,4,12,11,39,25,108
A460B018,5,2918,3,8,11,38,24,76
A460B018,6,2202,4,8,11,38,24,76
A460B018,7,1354,5,19,12,41,29,205
A460B018,8,1925,3,12,11,39,25,108
A460B018,9,2243,5,14,12,41,29,158
A460B018,10,916,7,16,12,42,31,193
A460B018,11,1586,3,1,10,32,16,19
A460B018,12,4482,5,12,12,40,28,132
A460B018,13,????,5,14,12,41,29,158
A460B018,14,????,5,8,11,39,25,81
A460B018,15,????,8,8,11,40,27,89
A460B018,16,????,6,16,12,41,29,176
A460B018,17,????,1,1,9,29,13,12
A460B018,18,????,5,14,12,41,29,158
A461B018,1,660,0,1,9,23,8,6
A461B018,2,4446,0,1,9,23,8,6
A461B018,3,660,0,1,9,23,8,6
A461B018,4,5292,1,1,9,29,13,12
A461B018,5,660,1,14,11,36,21,95
A461B018,6,3820,1,1,9,29,13,12
A461B018,7,2508,1,12,11,36,21,83
A461B018,8,660,2,1,10,31,15,17
A461B018,9,7194,2,12,11,38,24,101
A461B018,10,3783,1,14,11,36,21,95
A461B018,11,799,1,1,9,29,13,12
A461B018,12,2876,1,1,9,29,13,12
A461B018,13,????,0,1,9,23,8,6
A461B018,14,????,1,1,9,29,13,12
A461B018,15,????,0,1,9,23,8,6
A461B018,16,????,0,1,9,23,8,6
A461B018,17,????,1,1,9,29,13,12
A461B018,18,????,0,1,9,23,8,6
A462B018,1,1631,2,12,11,38,24,101
A462B018,2,660,3,1,10,32,16,19
A462B018,3,514,1,12,11,36,21,83
A462B018,4,2176,4,1,10,33,17,20
A462B018,5,1475,2,16,12,39,26,150
A462B018,6,2472,1,8,10,35,19,51
A462B018,7,1454,2,16,12,39,26,150
A462B018,8,3197,1,1,9,29,13,12
A462B018,9,1670,3,8,11,38,24,76
A462B018,10,2886,2,1,10,31,15,17
A462B018,11,3123,2,18,12,39,26,167
A462B018,12,1592,1,1,9,29,13,12
A462B018,13,????,1,1,9,29,13,12
A462B018,14,????,1,1,9,29,13,12
A462B018,15,????,0,1,9,23,8,6
A462B018,16,????,1,1,9,29,13,12
A462B018,17,????,1,1,9,29,13,12
A462B018,18,????,1,1,9,29,13,12
A463B018,1,6927,7,1,10,34,18,22
A463B018,2,7477,7,22,13,43,33,294
A463B018,3,4721,3,14,12,39,26,134
A463B018,4,5757,6,14,12,41,29,158
A463B018,5,4515,5,21,13,42,32,266
A463B018,6,7097,5,29,13,43,33,386
A463B018,7,4621,6,18,12,42,31,214
A463B018,8,5089,7,22,13,43,33,294
A463B018,9,2913,6,16,12,41,29,176
A463B018,10,5877,11,21,13,44,35,305
A463B018,11,4061,4,12,11,39,25,108
A463B018,12,4461,3,19,12,40,28,193
A463B018,13,????,4,16,12,40,28,166
A463B018,14,????,5,23,13,42,32,290
A463B018,15,????,4,23,13,42,32,290
A463B018,16,????,5,1,10,33,17,20
A463B018,17,????,5,22,13,42,32,278
A463B018,18,????,1,8,10,35,19,51
A464B018,1,2881,4,12,11,39,25,108
A464B018,2,6327,5,14,12,41,29,158
A464B018,3,3682,6,8,11,39,25,81
A464B018,4,4356,5,16,12,41,29,176
A464B018,5,2301,2,12,11,38,24,101
A464B018,6,5580,4,1,10,33,17,20
A464B018,7,2222,3,14,12,39,26,134
A464B018,8,1367,3,8,11,38,24,76
A464B018,9,2563,8,1,10,35,19,24
A464B018,10,2620,6,16,12,41,29,176
A464B018,11,1847,4,1,10,33,17,20
A464B018,12,3324,5,1,10,33,17,20
A464B018,13,????,5,12,12,40,28,132
A464B018,14,????,3,8,11,38,24,76
A464B018,15,????,3,1,10,32,16,19
A464B018,16,????,3,8,11,38,24,76
A464B018,17,????,1,12,11,36,21,83
A464B018,18,????,2,18,12,39,26,167
A465B018,1,750,2,1,10,31,15,17
A465B018,2,179,2,1,10,31,15,17
A465B018,3,497,1,1,9,29,13,12
A465B018,4,1350,3,1,10,32,16,19
A465B018,5,2054,3,1,10,32,16,19
A465B018,6,4498,1,1,9,29,13,12
A465B018,7,3014,5,16,12,41,29,176
A465B018,8,270,1,1,9,29,13,12
A465B018,9,3833,1,1,9,29,13,12
A465B018,10,5723,1,1,9,29,13,12
A465B018,11,2851,3,1,10,32,16,19
A465B018,12,2370,1,1,9,29,13,12
A465B018,13,????,2,1,10,31,15,17
